shipment_id,warehouse_id,shipment_mode,customer_care_calls,customer_rating,cost_of_the_product,prior_purchases,product_importance,gender,discount_offered,weight_in_gms,delivery_status,order_id
429,A,Ship,2,2,140,3,low,F,19,1806,On Time,571845
430,B,Ship,5,1,205,2,medium,M,27,3569,On Time,504121
431,C,Ship,5,5,208,3,low,F,45,2018,On Time,539111
432,F,Ship,4,2,96,3,low,M,22,1294,On Time,551276
433,D,Ship,6,4,205,3,low,F,44,2064,On Time,518386
434,F,Ship,4,2,215,3,medium,F,48,2953,On Time,565488
435,A,Ship,4,1,216,3,low,F,43,2643,On Time,490353
436,B,Ship,3,1,112,2,high,M,22,1846,On Time,494011
437,C,Ship,5,4,222,3,low,F,20,3632,On Time,530060
438,F,Ship,5,2,186,3,medium,F,15,2153,On Time,534404
439,D,Ship,3,5,241,3,medium,M,48,2841,On Time,529192
440,F,Ship,3,3,172,3,low,F,58,1269,On Time,515161
441,A,Ship,3,5,251,2,high,M,23,2426,On Time,497353
442,B,Ship,5,3,190,3,high,M,45,2628,On Time,520884
443,C,Ship,4,3,186,2,medium,F,48,2805,On Time,515591
444,F,Ship,4,4,207,2,medium,M,35,2596,On Time,490511
445,D,Ship,3,3,135,3,low,F,19,1366,On Time,526208
446,F,Ship,4,4,189,2,medium,F,18,2955,On Time,536876
447,A,Ship,4,4,173,5,medium,F,51,1691,On Time,522046
448,B,Ship,3,4,194,3,medium,M,3,2169,On Time,556321
449,C,Ship,3,1,183,3,low,M,19,3018,On Time,531232
450,F,Ship,4,3,140,2,low,F,22,1248,On Time,571270
451,D,Ship,4,4,244,3,medium,F,55,2782,On Time,532764
452,F,Ship,2,3,189,4,low,M,34,3355,On Time,548801
453,A,Ship,3,2,157,2,medium,M,53,1390,On Time,512071
454,B,Ship,4,1,275,10,medium,F,23,2726,On Time,566979
455,C,Ship,4,5,133,3,low,F,53,1467,On Time,494906
456,F,Ship,4,1,149,3,medium,M,54,1178,On Time,579162
457,D,Ship,3,3,254,2,high,M,17,3153,On Time,581095
458,F,Ship,3,4,145,8,low,F,15,1429,On Time,489856
459,A,Ship,3,2,179,5,low,F,52,1991,On Time,544459
460,B,Ship,5,2,168,3,low,M,26,1526,On Time,505888
461,C,Ship,4,1,202,3,medium,F,18,3940,On Time,537374
462,F,Ship,3,4,220,7,low,M,43,2620,On Time,510072
463,D,Ship,3,4,244,8,low,M,1,2703,On Time,494870
464,F,Ship,4,2,186,7,medium,F,40,3111,On Time,518227
465,A,Ship,5,2,263,8,medium,M,24,3139,On Time,537126
466,B,Ship,3,2,294,4,low,F,15,1318,On Time,516752
467,C,Ship,3,5,226,2,medium,F,2,1043,On Time,535565
468,F,Ship,4,4,173,5,medium,F,2,1175,On Time,574706
469,D,Ship,3,5,194,3,medium,F,10,2277,On Time,503426
470,F,Ship,3,5,183,3,low,F,2,3459,On Time,532024
471,A,Ship,4,1,140,2,low,M,61,1770,On Time,573576
472,B,Ship,4,3,244,3,medium,M,8,3318,On Time,550835
473,C,Ship,2,2,189,4,low,M,9,3413,On Time,536800
474,F,Ship,3,1,157,2,medium,F,39,1525,On Time,541219
475,D,Ship,4,3,275,10,medium,M,10,2093,On Time,512560
476,F,Ship,4,5,133,3,low,M,59,1092,On Time,523720
477,A,Ship,4,2,149,3,medium,M,26,1863,On Time,529350
478,B,Ship,3,4,254,2,high,F,41,3973,On Time,547243
479,C,Ship,3,4,145,8,low,F,24,1594,On Time,527393
480,F,Ship,3,5,179,5,low,M,56,1113,On Time,518688
481,D,Ship,5,4,168,3,low,F,13,1317,On Time,529888
482,F,Ship,4,5,202,3,medium,F,46,3181,On Time,515703
483,A,Ship,3,3,220,7,low,M,25,2141,On Time,495889
484,B,Ship,3,2,244,8,low,F,50,3562,On Time,C541961
485,C,Ship,4,3,186,7,medium,F,30,2062,On Time,545411
486,F,Ship,5,5,263,8,medium,F,9,2236,On Time,507422
487,D,Ship,3,1,294,4,low,F,25,1498,On Time,514867
488,F,Ship,4,1,139,3,low,F,56,1811,On Time,504323
489,A,Ship,7,5,192,3,low,M,46,1550,On Time,531773
490,B,Ship,3,3,235,3,low,M,5,3065,On Time,526402
491,C,Ship,2,1,176,3,low,F,15,1996,On Time,536031
492,F,Ship,5,4,224,3,low,F,34,2627,On Time,576933
493,D,Ship,3,4,128,3,medium,F,51,1524,On Time,570223
494,F,Ship,5,4,226,5,low,M,47,2240,On Time,528336
495,A,Ship,5,1,160,5,medium,F,16,1526,On Time,540255
496,B,Ship,3,1,197,5,low,M,45,2224,On Time,552813
497,C,Ship,4,2,216,3,low,F,12,2273,On Time,517076
498,F,Ship,4,4,199,2,low,M,9,3075,On Time,538170
499,D,Ship,5,5,271,2,low,M,27,3957,On Time,535822
500,F,Ship,5,1,201,3,low,F,47,2657,On Time,564350
501,A,Ship,3,4,212,2,low,M,33,2021,On Time,562313
502,B,Ship,3,2,177,3,low,M,10,1641,On Time,567183
503,C,Ship,3,4,191,4,medium,F,43,2903,On Time,543099
504,F,Ship,3,2,174,3,low,M,30,1986,On Time,538661
505,D,Ship,5,3,162,2,low,F,14,1045,On Time,525089
506,F,Ship,3,1,219,2,low,F,39,2696,On Time,491691
507,A,Ship,4,4,155,3,medium,F,35,1421,On Time,567720
508,B,Ship,5,3,230,3,medium,F,3,2923,On Time,507420
509,C,Ship,4,5,192,2,medium,F,36,2497,On Time,525070
510,F,Ship,5,2,235,3,low,M,14,2984,On Time,560926
511,D,Ship,3,2,200,3,low,M,46,3642,On Time,536611
512,F,Ship,5,2,172,3,medium,M,65,1667,On Time,556089
513,A,Ship,5,4,160,4,low,F,6,1603,On Time,544444
514,B,Ship,5,3,250,5,low,M,12,2722,On Time,579508
515,C,Ship,4,2,174,3,low,M,9,1682,On Time,495716
516,F,Ship,3,2,204,3,high,F,54,3608,On Time,537128
517,D,Ship,3,5,274,3,medium,F,51,3476,On Time,526710
518,F,Ship,5,5,262,2,medium,F,62,3744,On Time,552358
519,A,Ship,4,5,138,3,medium,M,23,1785,On Time,541830
520,B,Ship,3,1,215,3,medium,F,2,3873,On Time,560996
521,C,Ship,3,1,145,2,low,F,34,1773,On Time,500838
522,F,Road,4,5,149,2,medium,M,56,1141,On Time,547727
523,D,Road,6,5,212,2,medium,M,38,2359,On Time,534172
524,F,Road,3,1,155,3,medium,F,47,1193,On Time,499498
525,A,Road,5,2,154,3,low,M,40,1238,On Time,527933
526,B,Road,3,3,249,3,medium,M,51,2173,On Time,579508
527,C,Road,5,1,206,2,low,M,2,3490,On Time,517539
528,F,Road,4,5,235,3,medium,F,22,2015,On Time,500781
529,D,Road,5,5,261,3,medium,F,8,3257,On Time,491888
530,F,Road,6,1,243,4,high,F,22,3537,On Time,491622
531,A,Road,3,2,237,2,high,M,26,3103,On Time,505510
532,B,Road,2,4,179,2,low,F,19,1900,On Time,497493
533,C,Road,4,3,192,3,low,F,43,3498,On Time,571461
534,F,Road,3,1,141,3,medium,F,39,1838,On Time,557878
535,D,Road,3,2,245,3,low,F,61,2188,On Time,555602
536,F,Road,4,4,177,4,medium,F,32,1774,On Time,540832
537,A,Road,2,3,154,4,high,F,17,1897,On Time,525495
538,B,Road,4,4,228,3,medium,F,12,3359,On Time,567462
539,C,Road,3,3,207,6,high,F,24,3702,On Time,563585
540,F,Road,4,4,266,4,medium,F,33,2701,On Time,516892
541,D,Road,3,3,172,3,medium,F,42,1707,On Time,514985
542,F,Road,4,3,142,3,low,F,35,1512,On Time,539263
543,A,Road,4,5,218,3,low,F,40,3200,On Time,564837
544,B,Flight,3,3,231,2,low,M,46,2962,On Time,541695
545,C,Flight,4,2,180,3,low,F,47,1434,On Time,575477
546,F,Flight,3,1,168,3,low,M,46,1886,On Time,513374
547,D,Flight,5,5,147,4,high,F,42,1642,On Time,570229
548,F,Flight,5,4,245,5,low,M,6,3592,On Time,522089
549,A,Flight,2,4,182,3,medium,M,47,3792,On Time,489548
550,B,Flight,3,4,176,3,medium,F,8,1567,On Time,571548
551,C,Flight,5,3,197,4,medium,F,51,2917,On Time,516959
552,F,Flight,3,5,233,3,medium,M,52,3519,On Time,534713
553,D,Flight,3,4,156,2,low,M,8,1145,On Time,504698
554,F,Flight,2,3,257,4,medium,F,52,2073,On Time,508173
555,A,Flight,5,4,250,3,low,F,11,3373,On Time,535880
556,B,Flight,5,4,189,5,low,M,3,3301,On Time,546950
557,C,Flight,3,3,255,2,high,M,7,3311,On Time,567878
558,F,Flight,2,3,198,2,medium,M,28,3514,On Time,498325
559,D,Flight,4,2,164,3,medium,M,15,1489,On Time,524939
560,F,Flight,5,2,271,3,medium,M,32,3785,On Time,537638
561,A,Flight,3,1,185,2,medium,F,34,3299,On Time,546899
562,B,Flight,2,5,157,6,high,F,17,1764,On Time,530850
563,C,Flight,3,2,137,2,medium,M,17,1673,On Time,565740
564,F,Flight,3,3,229,3,low,M,14,2164,On Time,557502
565,D,Flight,3,3,234,2,medium,F,39,2449,On Time,C537602
566,F,Ship,4,3,216,2,low,M,52,3578,On Time,538149
567,A,Ship,3,1,163,4,low,F,20,1940,On Time,544677
568,B,Ship,5,2,268,3,low,M,19,2526,On Time,561695
569,C,Ship,3,3,205,5,medium,M,35,2988,On Time,549574
570,F,Ship,4,5,265,2,medium,F,18,2969,On Time,565454
571,D,Ship,2,2,236,3,medium,M,3,3416,On Time,513369
572,F,Ship,4,1,132,3,low,M,63,1901,On Time,561615
573,A,Ship,3,4,234,2,medium,M,46,3108,On Time,579777
574,B,Ship,4,3,108,6,low,F,22,1745,On Time,563538
575,C,Ship,4,2,276,2,low,M,54,3706,On Time,580696
576,F,Ship,4,2,179,4,low,M,1,1063,On Time,530812
577,D,Ship,4,1,230,3,medium,M,40,2225,On Time,573019
578,F,Ship,3,2,210,3,medium,F,43,2096,On Time,561515
579,A,Ship,3,2,173,3,low,F,15,1992,On Time,489603
580,B,Ship,2,5,201,3,medium,F,29,3894,On Time,514676
581,C,Ship,3,3,214,2,low,M,21,3342,On Time,523344
582,F,Ship,4,2,216,2,medium,F,22,3024,On Time,568938
583,D,Ship,2,5,144,3,medium,M,61,1313,On Time,506947
584,F,Ship,5,5,182,3,medium,F,27,3039,On Time,499246
585,A,Ship,3,3,163,2,medium,F,48,1369,On Time,491969
586,B,Ship,3,3,234,3,medium,F,8,2334,On Time,523320
587,C,Ship,3,2,158,3,high,F,59,1307,On Time,567184
588,F,Ship,3,5,194,2,medium,M,4,3496,On Time,535749
589,D,Ship,3,1,201,6,medium,F,3,2497,On Time,534114
590,F,Ship,3,2,178,2,medium,F,59,1933,On Time,516146
591,A,Ship,4,1,214,5,medium,M,51,2669,On Time,572352
592,B,Ship,3,3,281,2,medium,M,55,3047,On Time,581492
593,C,Ship,3,2,260,3,medium,F,2,2176,On Time,494495
594,F,Ship,3,2,200,2,medium,F,46,3174,On Time,576391
595,D,Ship,5,3,209,2,high,F,49,2581,On Time,507218
596,F,Ship,3,1,185,3,low,M,61,3280,On Time,554098
597,A,Ship,4,3,230,3,low,F,62,2236,On Time,520500
598,B,Ship,3,4,134,3,medium,F,31,1540,On Time,530834
599,C,Ship,4,5,270,2,low,F,34,2821,On Time,497606
600,F,Ship,4,1,140,3,medium,F,1,1464,On Time,573763
601,D,Ship,6,3,133,5,medium,M,32,1367,On Time,539744
602,F,Ship,3,4,145,3,medium,M,44,1218,On Time,580256
603,A,Ship,4,3,206,3,medium,M,58,2135,On Time,527887
604,B,Ship,3,1,162,2,low,F,52,1125,On Time,534164
605,C,Ship,4,3,187,2,low,F,58,3665,On Time,549832
606,F,Ship,4,4,166,5,low,F,54,1203,On Time,540418
607,D,Ship,4,5,178,3,low,F,48,1819,On Time,552256
608,F,Ship,3,1,167,2,high,F,34,1967,On Time,526864
609,A,Ship,4,4,224,3,high,M,60,3145,On Time,533348
610,B,Ship,4,4,158,3,medium,M,11,1224,On Time,543546
611,C,Ship,3,4,134,2,medium,M,43,1198,On Time,527950
612,F,Ship,4,2,147,2,medium,F,20,1387,On Time,516768
613,D,Ship,4,3,187,3,low,M,61,2207,On Time,569457
614,F,Ship,4,5,247,2,medium,F,18,2404,On Time,521398
615,A,Ship,5,4,182,4,high,M,20,2212,On Time,C511617
616,B,Ship,4,1,177,4,medium,F,33,1049,On Time,577794
617,C,Ship,5,5,143,2,high,F,18,1066,On Time,538071
618,F,Ship,5,3,245,2,medium,F,8,3231,On Time,501552
619,D,Ship,4,1,133,4,medium,M,64,1834,On Time,501767
620,F,Ship,3,5,224,2,low,M,13,3891,On Time,564167
621,A,Ship,2,5,265,2,low,F,50,3859,On Time,570455
622,B,Ship,4,1,138,2,low,M,28,1528,On Time,575735
623,C,Ship,3,4,253,3,low,M,6,3788,On Time,561024
624,F,Ship,4,1,165,3,medium,M,51,1293,On Time,536856
625,D,Ship,4,3,265,3,low,F,65,3578,On Time,542258
626,F,Ship,3,2,238,3,high,F,54,3142,On Time,575692
627,A,Ship,5,2,236,3,low,F,51,3402,On Time,500331
628,B,Ship,4,2,190,5,high,F,38,3022,On Time,552880
629,C,Ship,6,1,104,4,medium,F,23,1442,On Time,572932
630,F,Ship,4,5,245,2,low,F,19,2616,On Time,527085
631,D,Ship,3,1,155,3,medium,F,27,1022,On Time,519687
632,F,Ship,3,2,233,3,low,M,63,2143,On Time,558417
633,A,Ship,4,3,171,4,low,F,55,1539,On Time,521402
634,B,Ship,2,3,164,2,low,M,56,1491,On Time,527486
635,C,Ship,3,1,141,3,low,M,6,1361,On Time,534347
636,F,Ship,5,3,266,2,low,F,61,2118,On Time,519591
637,D,Ship,3,4,192,2,low,F,56,3765,On Time,534709
638,F,Ship,3,3,229,6,medium,F,61,2298,On Time,550447
639,A,Ship,6,2,269,4,medium,M,38,3171,On Time,512131
640,B,Ship,3,4,247,4,low,M,59,2939,On Time,532821
641,C,Ship,4,4,157,2,low,F,2,1087,On Time,494153
642,F,Ship,3,2,148,3,medium,F,64,1280,On Time,562141
643,D,Ship,4,1,240,2,low,M,14,2437,On Time,570408
644,F,Ship,4,3,197,4,medium,M,58,3617,On Time,502492
645,A,Ship,6,4,121,5,low,M,23,1734,On Time,557119
646,B,Ship,4,2,124,3,high,M,60,1107,On Time,504406
647,C,Ship,4,2,153,3,medium,F,53,1185,On Time,509166
648,F,Ship,5,2,105,4,high,M,1,1622,On Time,562341
649,D,Ship,4,3,202,3,medium,M,2,3962,On Time,573078
650,F,Ship,5,4,162,2,low,F,54,1635,On Time,536885
651,A,Ship,3,4,164,3,medium,M,13,1158,On Time,541516
652,B,Ship,3,2,231,4,medium,M,48,3370,On Time,540187
653,C,Ship,5,2,209,4,medium,F,12,2933,On Time,C577692
654,F,Ship,3,1,157,2,high,M,19,1898,On Time,542527
655,D,Ship,4,5,249,2,low,M,4,2725,On Time,578233
656,F,Ship,2,3,264,2,low,F,63,2896,On Time,526426
657,A,Ship,3,1,111,4,low,M,61,1844,On Time,579291
658,B,Ship,3,1,242,3,medium,F,10,3606,On Time,497201
659,C,Road,4,4,169,3,low,M,23,1058,On Time,539631
660,F,Road,5,3,138,2,low,M,13,1056,On Time,571556
661,D,Road,5,1,158,3,low,M,9,1483,On Time,569860
662,F,Road,5,3,146,4,low,M,5,1718,On Time,538524
663,A,Road,4,4,218,5,medium,F,36,2995,On Time,550493
664,B,Road,3,2,178,2,medium,F,22,1247,On Time,520571
665,C,Road,4,5,197,3,low,F,34,3784,On Time,565856
666,F,Road,3,3,243,2,medium,M,17,3230,On Time,526089
667,D,Road,5,2,254,4,high,M,37,2608,On Time,572311
668,F,Road,3,1,237,4,low,M,33,2782,On Time,562441
669,A,Road,5,1,179,3,low,F,62,1945,On Time,546003
670,B,Road,3,2,189,3,medium,M,38,2108,On Time,497873
671,C,Road,4,3,244,3,medium,M,1,3982,On Time,530059
672,F,Road,3,3,266,2,medium,M,46,3594,On Time,525564
673,D,Road,5,4,263,3,high,M,10,2538,On Time,579297
674,F,Road,3,2,247,2,medium,M,39,3189,On Time,524909
675,A,Road,4,5,202,3,low,F,6,2616,On Time,508593
676,B,Road,4,4,227,3,medium,F,1,2761,On Time,559062
677,C,Road,4,5,189,2,low,F,15,2457,On Time,563739
678,F,Road,6,4,160,2,low,F,31,1689,On Time,505202
679,D,Road,3,3,117,3,medium,M,56,1618,On Time,558879
680,F,Road,3,1,202,2,high,M,52,2312,On Time,559923
681,A,Flight,4,3,201,3,medium,F,54,2487,On Time,563954
682,B,Flight,3,4,273,2,medium,F,39,2651,On Time,532557
683,C,Flight,4,4,143,2,medium,M,58,1038,On Time,557632
684,F,Flight,4,5,137,4,high,M,29,1262,On Time,559491
685,D,Flight,5,5,236,3,high,M,34,3455,On Time,536592
686,F,Flight,4,2,241,2,low,M,17,3844,On Time,540801
687,A,Flight,4,2,187,2,low,F,6,3625,On Time,571601
688,B,Flight,4,5,273,2,high,M,63,3516,On Time,533841
689,C,Flight,5,2,170,3,low,M,15,1314,On Time,529203
690,F,Flight,3,5,138,3,low,F,37,1266,On Time,559876
691,D,Flight,5,4,150,2,low,M,60,1034,On Time,568346
692,F,Flight,5,5,140,3,high,F,42,1384,On Time,521112
693,A,Flight,4,1,250,2,low,M,17,3544,On Time,533798
694,B,Flight,3,3,207,7,medium,M,19,2182,On Time,544311
695,C,Flight,4,4,214,3,low,M,36,2684,On Time,555367
696,F,Flight,4,1,179,3,low,M,63,1215,On Time,498060
697,D,Flight,5,1,149,4,medium,F,20,1110,On Time,497271
698,F,Flight,3,5,151,2,low,F,16,1422,On Time,493079
699,A,Flight,4,3,264,3,medium,M,23,2376,On Time,568594
700,B,Flight,6,5,113,3,high,M,31,1037,On Time,536396
701,C,Flight,6,1,281,3,medium,F,36,2536,On Time,549543
702,F,Flight,4,2,197,7,medium,M,43,3730,On Time,516914
703,D,Ship,3,4,265,8,low,F,35,3299,On Time,545464
704,F,Ship,4,2,259,3,low,F,47,3764,On Time,499073
705,A,Ship,5,1,200,8,low,F,18,3806,On Time,536423
706,B,Ship,2,4,111,2,high,M,60,1787,On Time,579414
707,C,Ship,3,5,223,3,medium,M,53,3670,On Time,576824
708,F,Ship,3,3,241,3,low,M,5,2713,On Time,566901
709,D,Ship,4,1,139,3,low,F,25,1152,On Time,C556532
710,F,Ship,7,1,192,3,low,M,38,1372,On Time,512437
711,A,Ship,3,4,117,3,medium,M,23,1527,On Time,527950
712,B,Ship,3,1,202,2,high,F,21,3120,On Time,570374
713,C,Ship,4,2,201,3,medium,F,39,2066,On Time,520506
714,F,Ship,3,3,273,2,medium,F,16,2466,On Time,C574473
715,D,Ship,4,3,143,2,medium,F,64,1910,On Time,578065
716,F,Ship,4,1,137,4,high,M,15,1391,On Time,518006
717,A,Ship,5,3,236,3,high,F,47,3519,On Time,556905
718,B,Ship,4,1,241,2,low,F,39,2935,On Time,513764
719,C,Ship,4,5,187,2,low,M,44,3218,On Time,510662
720,F,Ship,4,3,273,2,high,M,43,3462,On Time,571443
721,D,Ship,5,3,170,3,low,F,12,1018,On Time,575739
722,F,Ship,3,4,138,3,low,F,54,1648,On Time,C542413
723,A,Ship,5,3,150,2,low,M,2,1682,On Time,581027
724,B,Ship,5,4,140,3,high,F,56,1332,On Time,513305
725,C,Ship,4,3,250,2,low,F,46,2878,On Time,579508
726,F,Ship,3,4,207,7,medium,F,46,2670,On Time,519817
727,D,Ship,4,2,214,3,low,F,18,2574,On Time,489445
728,F,Ship,4,3,179,3,low,M,45,1903,On Time,574076
729,A,Ship,5,2,149,4,medium,M,48,1068,On Time,580552
730,B,Ship,3,1,151,2,low,F,4,1748,On Time,518760
731,C,Ship,4,5,264,3,medium,M,16,2245,On Time,559807
732,F,Ship,6,5,113,3,high,F,35,1402,On Time,548710
733,D,Ship,6,3,281,3,medium,M,11,2135,On Time,578516
734,F,Ship,4,4,197,7,medium,F,22,2065,On Time,570374
735,A,Ship,3,4,265,8,low,M,2,3622,On Time,539738
736,B,Ship,4,1,259,3,low,M,39,2427,On Time,525447
737,C,Ship,5,3,200,8,low,F,9,2741,On Time,C512272
738,F,Ship,2,1,111,2,high,F,10,1920,On Time,507430
739,D,Ship,3,2,223,3,medium,F,6,2127,On Time,491356
740,F,Ship,3,2,241,3,low,M,22,3030,On Time,549520
741,A,Ship,4,5,139,3,low,F,65,1277,On Time,564088
742,B,Ship,7,4,192,3,low,F,33,1694,On Time,523560
743,C,Ship,3,5,180,4,medium,F,59,1481,On Time,573430
744,F,Ship,3,3,153,5,low,M,35,1089,On Time,521374
745,D,Ship,2,4,280,4,low,M,48,1463,On Time,525709
746,F,Ship,7,5,243,5,medium,M,28,1100,On Time,552678
747,A,Ship,3,4,214,2,low,M,50,3881,On Time,563935
748,B,Ship,4,4,177,2,low,M,6,1112,On Time,580998
749,C,Ship,3,2,182,3,medium,F,39,3828,On Time,566202
750,F,Ship,4,5,185,3,medium,M,17,2824,On Time,519558
751,D,Ship,3,3,143,3,medium,M,23,1281,On Time,507029
752,F,Ship,3,3,162,3,medium,M,7,1901,On Time,580399
753,A,Ship,3,1,171,2,low,M,34,1999,On Time,490302
754,B,Ship,5,1,227,3,low,F,14,2589,On Time,566308
755,C,Ship,3,5,205,6,low,F,25,2232,On Time,514161
756,F,Ship,3,5,258,3,low,M,17,3033,On Time,533988
757,D,Ship,4,5,195,5,medium,F,10,3537,On Time,525458
758,F,Ship,4,1,224,2,low,M,8,3638,On Time,573553
759,A,Ship,2,5,192,6,low,F,41,2673,On Time,566587
760,B,Ship,3,3,202,3,medium,F,35,3986,On Time,502613
761,C,Ship,5,3,235,2,medium,F,12,3358,On Time,558614
762,F,Ship,3,4,218,3,low,M,22,3818,On Time,557150
763,D,Ship,6,5,176,4,medium,M,31,1262,On Time,580879
764,F,Ship,3,3,221,2,medium,F,26,3120,On Time,560233
765,A,Ship,3,4,157,3,low,F,32,1370,On Time,546421
766,B,Ship,4,2,259,4,low,F,13,2495,On Time,529327
767,C,Ship,2,1,249,3,low,M,11,2534,On Time,546235
768,F,Ship,4,1,263,5,low,F,62,2292,On Time,522082
769,D,Ship,4,3,141,3,low,F,2,1915,On Time,512386
770,F,Ship,4,1,114,3,medium,F,9,1240,On Time,508979
771,A,Ship,3,4,179,4,low,F,44,1004,On Time,559359
772,B,Ship,4,3,179,3,medium,M,40,1584,On Time,543652
773,C,Ship,3,5,193,3,low,F,47,3523,On Time,495383
774,F,Ship,3,2,137,3,medium,F,23,1246,On Time,543655
775,D,Ship,3,5,110,3,low,M,55,1875,On Time,511796
776,F,Ship,3,1,270,3,medium,F,61,3582,On Time,544476
777,A,Ship,5,1,175,3,medium,F,64,1110,On Time,527281
778,B,Ship,5,1,234,2,low,M,12,2372,On Time,513419
779,C,Ship,2,4,177,3,medium,M,48,1113,On Time,572058
780,F,Ship,3,4,153,2,low,F,24,1442,On Time,574833
781,D,Ship,4,5,252,3,low,M,16,2332,On Time,513095
782,F,Ship,2,4,122,2,low,F,32,1213,On Time,551170
783,A,Ship,4,5,215,2,medium,F,34,2258,On Time,526404
784,B,Ship,3,3,140,4,low,F,47,1207,On Time,533528
785,C,Ship,3,1,209,2,low,M,43,2237,On Time,518768
786,F,Ship,2,3,144,3,high,M,40,1500,On Time,503850
787,D,Ship,4,2,210,3,low,M,16,2046,On Time,559491
788,F,Ship,5,1,160,3,medium,F,22,1693,On Time,563547
789,A,Ship,5,4,134,2,low,F,20,1549,On Time,570861
790,B,Ship,3,2,138,3,medium,F,34,1159,On Time,511473
791,C,Ship,4,3,200,2,medium,M,65,3485,On Time,523966
792,F,Ship,5,4,133,2,medium,M,30,1161,On Time,552702
793,D,Ship,2,4,121,5,low,M,32,1788,On Time,503929
794,F,Ship,4,3,257,3,medium,M,5,2489,On Time,492798
795,A,Ship,4,5,255,4,low,M,14,3099,On Time,565453
796,B,Road,4,1,158,3,low,F,32,1061,On Time,528766
797,C,Road,4,4,248,4,low,F,49,2322,On Time,572553
798,F,Road,2,3,194,4,medium,M,65,3795,On Time,531843
799,D,Road,4,3,184,3,medium,F,19,2774,On Time,550774
800,F,Road,5,5,249,4,medium,F,38,2797,On Time,540647
801,A,Road,5,5,170,2,medium,F,36,1278,On Time,498487
802,B,Road,3,4,261,2,medium,F,1,3398,On Time,577329
803,C,Road,3,2,262,2,low,F,26,2370,On Time,522464
804,F,Road,4,4,224,3,medium,M,9,2952,On Time,577358
805,D,Road,3,4,130,2,medium,F,42,1213,On Time,557112
806,F,Road,4,1,133,3,low,M,57,1379,On Time,510636
807,A,Road,3,1,145,4,low,F,58,1751,On Time,562732
808,B,Road,2,4,136,6,low,F,53,1213,On Time,539610
809,C,Road,4,5,163,5,low,M,24,1658,On Time,534506
810,F,Road,3,3,183,3,low,F,45,2181,On Time,526226
811,D,Road,5,3,216,3,medium,F,1,2434,On Time,C568599
812,F,Road,4,1,182,3,medium,M,28,2005,On Time,572192
813,A,Road,4,5,191,3,low,F,19,2392,On Time,553017
814,B,Road,3,2,140,2,high,F,7,1401,On Time,512607
815,C,Road,4,4,161,3,high,F,59,1165,On Time,547248
816,F,Road,4,2,200,4,low,M,43,2747,On Time,579093
817,D,Road,4,1,176,3,medium,F,36,1891,On Time,547909
818,F,Flight,5,2,247,3,low,M,32,3645,On Time,537126
819,A,Flight,3,4,262,2,low,M,15,3287,On Time,520018
820,B,Flight,4,5,154,2,low,F,49,1532,On Time,520948
821,C,Flight,3,1,186,3,medium,F,11,3800,On Time,537638
822,F,Flight,2,1,98,3,low,F,29,1806,On Time,567094
823,D,Flight,3,3,268,3,low,F,33,3872,On Time,566060
824,F,Flight,5,3,178,2,medium,F,60,1830,On Time,541971
825,A,Flight,3,1,142,2,high,M,18,1428,On Time,507448
826,B,Flight,4,5,160,3,low,M,33,1837,On Time,C544099
827,C,Flight,5,2,232,2,medium,M,24,2174,On Time,529934
828,F,Flight,4,2,209,2,low,F,23,2533,On Time,548210
829,D,Flight,4,2,230,3,medium,M,33,3602,On Time,537674
830,F,Flight,5,4,223,3,low,F,40,2074,On Time,523199
831,A,Flight,4,4,201,3,high,F,7,2644,On Time,559928
832,B,Flight,3,5,224,3,medium,F,20,2937,On Time,564752
833,C,Flight,2,3,251,3,low,F,2,3351,On Time,581492
834,F,Flight,3,4,145,6,medium,M,57,1949,On Time,549014
835,D,Flight,5,4,271,3,medium,F,16,2563,On Time,576255
836,F,Flight,3,5,218,4,medium,M,60,3048,On Time,524691
837,A,Flight,3,4,229,2,low,M,51,2628,On Time,564516
838,B,Flight,5,2,278,2,low,F,17,2493,On Time,499237
839,C,Flight,2,4,168,3,low,F,15,1886,On Time,496961
840,F,Ship,5,2,151,6,medium,M,12,1920,On Time,539736
841,D,Ship,3,1,232,3,low,M,9,2958,On Time,563614
842,F,Ship,3,2,140,2,low,F,16,1685,On Time,570690
843,A,Ship,4,2,141,3,low,M,34,1619,On Time,490074
844,B,Ship,5,4,182,5,medium,F,23,3398,On Time,512538
845,C,Ship,4,2,139,5,low,F,52,1977,On Time,551721
846,F,Ship,5,2,145,5,medium,F,22,1818,On Time,525928
847,D,Ship,4,4,140,3,medium,M,11,1911,On Time,545327
848,F,Ship,3,4,267,3,medium,F,62,3589,On Time,491640
849,A,Ship,3,1,191,3,high,F,60,2069,On Time,577740
850,B,Ship,4,2,133,4,medium,F,52,1401,On Time,543518
851,C,Ship,4,2,170,2,low,F,1,1446,On Time,557962
852,F,Ship,4,5,170,2,low,F,57,1533,On Time,547772
853,D,Ship,3,2,149,4,medium,F,21,1636,On Time,556365
854,F,Ship,5,4,279,2,medium,F,1,3933,On Time,512946
855,A,Ship,4,3,121,2,medium,M,11,1906,On Time,500073
856,B,Ship,3,2,139,2,low,M,63,1767,On Time,539708
857,C,Ship,3,4,265,2,high,F,64,2493,On Time,536864
858,F,Ship,5,2,239,5,medium,M,24,2472,On Time,492779
